,date,measurements,ok,anomalies,ratio
422,2023-02-13,82400,81785,615,0.0074635922330097085
423,2023-02-15,35355,34770,585,0.016546457361052185
424,2023-02-16,82400,80673,1727,0.02095873786407767
425,2023-02-19,38437,38302,135,0.003512240809636548
426,2023-02-20,82400,81935,465,0.005643203883495145
427,2023-02-22,37735,37625,110,0.002915065588975752
428,2023-02-23,78356,77897,459,0.0058578794221246615
429,2023-02-26,38533,38382,151,0.003918719020060728
430,2023-02-27,81922,81466,456,0.005566270354727668
431,2023-03-01,40460,40308,152,0.0037567968363816113
432,2023-03-02,67771,67395,376,0.005548095793185876
433,2023-03-03,14629,14534,95,0.006493950372547679
434,2023-03-05,38561,38417,144,0.0037343429890303675
435,2023-03-06,80340,79864,476,0.005924819517052527
436,2023-03-08,40460,40333,127,0.003138902619871478
437,2023-03-09,80340,79749,591,0.007356235997012696
438,2023-03-12,40460,40226,234,0.005783489866534849
439,2023-03-13,82400,81447,953,0.011565533980582524
440,2023-03-15,36414,36179,235,0.006453561816883616
441,2023-03-16,82400,81394,1006,0.01220873786407767
442,2023-03-19,36414,36251,163,0.004476300324051189
443,2023-03-20,84460,83418,1042,0.012337201041913331
444,2023-03-22,36414,36242,172,0.004723458010655242
445,2023-03-23,84460,83239,1221,0.014456547478096141
446,2023-03-26,36414,36208,206,0.0056571648267149995
447,2023-03-27,80340,79472,868,0.010804082648742844
448,2023-03-29,36414,36213,201,0.005519855000823859
449,2023-03-30,82400,81471,929,0.011274271844660195
